GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD43,HD02_VD43
1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",3582,465,1928,384,829,246,43,40
1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",2520,213,1151,181,582,129,71,55
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",1764,207,766,143,370,97,27,25
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",1853,258,795,179,385,118,38,42
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",2106,243,1089,185,735,152,76,51
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",2251,277,959,135,597,120,30,26
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",1075,112,519,82,251,64,10,15
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",1825,218,964,143,625,130,16,18
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",1990,204,1060,155,564,107,36,36
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",1352,184,764,177,527,109,27,26
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",1580,255,727,175,423,127,52,42
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",2829,291,1401,228,924,253,67,54
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",2063,301,1003,212,327,123,23,27
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",2646,290,1357,210,470,134,9,17
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",640,76,291,64,57,25,5,8
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",1904,340,898,182,151,82,10,15
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",1027,138,652,115,247,90,0,11
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",3373,328,1772,216,638,171,18,30
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",882,81,310,58,63,30,7,6
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",2322,290,1347,180,464,113,0,11
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",2408,221,1180,133,326,97,7,11
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",1963,262,1016,190,391,128,32,37
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",2987,396,1748,333,630,166,36,42
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",3068,487,1777,439,1068,380,34,37
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",3712,512,1839,265,655,215,77,75
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",986,112,502,80,329,63,18,13
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",2391,326,1362,286,276,117,13,25
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",1653,286,1017,175,358,128,8,15
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",1488,204,700,151,519,150,48,50
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",1791,229,1100,181,528,114,47,34
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",3195,403,1301,262,862,185,65,63
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",2013,206,1015,166,451,109,25,19
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",3285,459,1734,281,787,198,157,105
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",1178,158,485,126,237,89,0,11
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",2474,248,1185,138,641,118,36,26
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",3120,443,1406,275,450,141,34,33
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",842,117,410,77,276,66,16,14
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",1120,172,384,100,198,87,0,11
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",1549,205,800,159,287,101,42,38
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",2215,179,859,156,329,118,35,42
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",923,154,409,96,197,63,15,14
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",1667,221,652,150,250,94,0,16
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",1386,245,789,181,361,137,11,17
1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",1253,145,592,114,275,80,17,26
1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",839,93,345,77,81,39,0,11
1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",1913,271,909,182,526,147,40,56
1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",781,98,344,73,95,44,0,11
1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",1801,248,887,159,394,107,31,32
1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",278,91,123,42,83,40,5,7
1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",1269,156,578,100,218,81,42,38
1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",1720,426,753,296,172,110,0,16
1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",1818,259,1057,165,525,129,21,30
1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",2125,237,951,148,462,114,57,51
1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",874,132,369,81,189,56,10,12
1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",2002,232,908,153,416,89,28,25
1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",1633,223,669,149,294,104,0,11
1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",3455,366,1650,304,912,276,97,84
1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",1427,232,609,137,214,87,0,11
1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",2078,189,972,118,641,119,52,35
1400000US36047055400,36047055400,"Census Tract 554, Kings County, New York",1986,277,920,175,223,88,12,19
1400000US36047055500,36047055500,"Census Tract 555, Kings County, New York",3583,219,1637,175,1119,164,45,36
1400000US36047055600,36047055600,"Census Tract 556, Kings County, New York",1661,246,730,162,358,141,47,34
1400000US36047055700,36047055700,"Census Tract 557, Kings County, New York",1658,210,810,131,537,114,54,34
1400000US36047055800,36047055800,"Census Tract 558, Kings County, New York",998,172,470,114,167,73,5,7
1400000US36047056000,36047056000,"Census Tract 560, Kings County, New York",1483,153,592,126,272,109,34,34
1400000US36047056100,36047056100,"Census Tract 561, Kings County, New York",2021,223,1003,139,625,116,28,24
1400000US36047056200,36047056200,"Census Tract 562, Kings County, New York",582,90,254,65,147,55,11,12
1400000US36047056300,36047056300,"Census Tract 563, Kings County, New York",2881,369,1395,238,845,193,145,72
1400000US36047056400,36047056400,"Census Tract 564, Kings County, New York",1052,122,506,85,322,68,14,13
1400000US36047056500,36047056500,"Census Tract 565, Kings County, New York",1935,247,840,150,617,130,26,25
1400000US36047056600,36047056600,"Census Tract 566, Kings County, New York",1233,164,596,101,273,84,18,15
1400000US36047056800,36047056800,"Census Tract 568, Kings County, New York",746,132,401,86,199,72,20,17
1400000US36047056900,36047056900,"Census Tract 569, Kings County, New York",952,119,465,87,251,64,17,16
1400000US36047057000,36047057000,"Census Tract 570, Kings County, New York",1615,224,804,131,307,107,21,27
1400000US36047057100,36047057100,"Census Tract 571, Kings County, New York",2502,402,1325,255,892,198,14,22
1400000US36047057200,36047057200,"Census Tract 572, Kings County, New York",1612,379,998,237,148,98,0,11
1400000US36047057300,36047057300,"Census Tract 573, Kings County, New York",1502,227,847,178,500,116,30,24
1400000US36047057400,36047057400,"Census Tract 574, Kings County, New York",1486,219,691,113,299,80,18,15
1400000US36047057500,36047057500,"Census Tract 575, Kings County, New York",2580,269,984,195,777,207,151,121
1400000US36047057600,36047057600,"Census Tract 576, Kings County, New York",1361,153,674,103,273,78,41,27
1400000US36047057800,36047057800,"Census Tract 578, Kings County, New York",1331,209,527,106,199,69,21,23
1400000US36047057900,36047057900,"Census Tract 579, Kings County, New York",699,122,306,69,127,45,5,8
1400000US36047058000,36047058000,"Census Tract 580, Kings County, New York",1728,248,694,157,236,79,0,11
1400000US36047058200,36047058200,"Census Tract 582, Kings County, New York",1123,205,473,133,119,62,0,11
1400000US36047058400,36047058400,"Census Tract 584, Kings County, New York",1753,216,849,152,442,137,12,19
1400000US36047058600,36047058600,"Census Tract 586, Kings County, New York",1117,207,490,90,140,56,7,10
1400000US36047058800,36047058800,"Census Tract 588, Kings County, New York",1617,201,793,97,426,99,65,51
1400000US36047058900,36047058900,"Census Tract 589, Kings County, New York",1159,145,596,87,375,73,15,15
1400000US36047059000,36047059000,"Census Tract 590, Kings County, New York",785,126,371,85,212,55,26,24
1400000US36047059100,36047059100,"Census Tract 591, Kings County, New York",2651,274,1225,195,816,157,64,46
1400000US36047059200,36047059200,"Census Tract 592, Kings County, New York",2110,195,1164,147,378,105,32,37
1400000US36047059300,36047059300,"Census Tract 593, Kings County, New York",1136,141,537,110,249,74,11,14
1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",3374,385,1739,257,737,221,10,17
1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",2431,290,1175,170,637,129,83,59
1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",1111,193,558,149,312,153,5,10
1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",1468,270,645,121,251,91,48,44
1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",3088,380,1364,204,564,154,161,102
1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",1160,176,580,139,248,89,25,23
1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",1577,220,808,146,408,100,22,19
1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",2164,330,1254,257,832,224,93,69
1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",672,180,291,93,85,45,8,11
1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",2310,273,1189,205,576,151,54,65
1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",376,75,190,64,59,36,0,11
1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",622,103,316,62,208,50,55,42
1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",795,124,349,75,212,69,5,8
1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",1309,148,683,123,376,95,50,39
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",990,151,476,107,197,80,14,14
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",2296,289,1143,149,546,115,18,21
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",609,107,315,61,180,49,3,8
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",595,76,293,54,171,59,0,11
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",761,138,332,73,81,35,8,11
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",789,126,401,69,225,59,4,7
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",1038,151,478,95,263,77,8,8
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",1196,152,518,103,282,73,5,7
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",1008,110,435,67,293,54,0,11
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",825,121,340,85,128,55,7,8
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",665,136,352,106,160,70,0,11
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",557,106,246,79,183,75,0,11
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",847,107,399,52,191,43,9,10
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",797,114,374,75,222,65,6,10
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",909,134,512,87,313,61,31,19
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",984,129,486,89,272,67,0,11
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",855,119,410,93,170,66,2,4
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",0,11,0,11,0,11,0,11
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",1296,155,675,104,252,79,0,11
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",747,142,393,98,190,65,33,35
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",1028,141,518,109,248,60,6,8
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",1040,184,646,141,318,114,14,14
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",1279,175,718,116,325,78,6,8
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",828,103,473,67,256,65,0,11
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",1732,311,958,172,461,112,0,11
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",759,98,421,85,154,59,29,28
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",848,137,425,74,232,67,0,11
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",955,147,594,107,276,98,13,18
